apoapsis_au,details,earth_distance_km,earth_distance_mi,eccentricity,epoch_jd,flickr_images,inclination,launch_date_unix,launch_date_utc,launch_mass_kg,launch_mass_lbs,longitude,mars_distance_km,mars_distance_mi,name,norad_id,orbit_type,periapsis_arg,periapsis_au,period_days,semi_major_axis_au,speed_kph,speed_mph,wikipedia
1.6637441287914,"Elon Musk's Tesla Roadster is an electric sports car that served as the dummy payload for the February 2018 Falcon Heavy test flight and is now an artificial satellite of the Sun. Starman, a mannequin dressed in a spacesuit, occupies the driver's seat. The car and rocket are products of Tesla and SpaceX, both companies founded by Elon Musk. This 2008-model Roadster was previously used by Musk for commuting, and is the only consumer car sent into space.",285024875.2297428,177106191.74638054,0.2557777626337112,2458424.919814815,"['https://farm5.staticflickr.com/4615/40143096241_11128929df_b.jpg', 'https://farm5.staticflickr.com/4702/40110298232_91b32d0cc0_b.jpg', 'https://farm5.staticflickr.com/4676/40110297852_5e794b3258_b.jpg', 'https://farm5.staticflickr.com/4745/40110304192_6e3e9a7a1b_b.jpg']",1.0775492821489,1517949900,2018-02-06T20:45:00.000Z,1350,2976,317.094703157119,210754942.7165461,130957009.51072297,Elon Musk's Tesla Roadster,43205,heliocentric,177.48664159871,0.9859988086883518,557.0049417959898,175.4088217994357,71754.012,44585.862190452004,https://en.wikipedia.org/wiki/Elon_Musk%27s_Tesla_Roadster
1.6637441381423284,"Elon Musk's Tesla Roadster is an electric sports car that served as the dummy payload for the February 2018 Falcon Heavy test flight and is now an artificial satellite of the Sun. Starman, a mannequin dressed in a spacesuit, occupies the driver's seat. The car and rocket are products of Tesla and SpaceX, both companies founded by Elon Musk. This 2008-model Roadster was previously used by Musk for commuting, and is the only consumer car sent into space.",284375566.36895776,176702730.05024564,0.2557775107374336,2458424.4475115743,"['https://farm5.staticflickr.com/4615/40143096241_11128929df_b.jpg', 'https://farm5.staticflickr.com/4702/40110298232_91b32d0cc0_b.jpg', 'https://farm5.staticflickr.com/4676/40110297852_5e794b3258_b.jpg', 'https://farm5.staticflickr.com/4745/40110304192_6e3e9a7a1b_b.jpg']",1.077548845840436,1517949900,2018-02-06T20:45:00.000Z,1350,2976,317.0947053594074,210364096.2709992,130714148.86400706,Elon Musk's Tesla Roadster,43205,heliocentric,177.4866597922364,0.9859993457417294,557.0051140862389,175.10353471582195,71759.52,44589.28470192001,https://en.wikipedia.org/wiki/Elon_Musk%27s_Tesla_Roadster
1.6637441420429868,"Elon Musk's Tesla Roadster is an electric sports car that served as the dummy payload for the February 2018 Falcon Heavy test flight and is now an artificial satellite of the Sun. Starman, a mannequin dressed in a spacesuit, occupies the driver's seat. The car and rocket are products of Tesla and SpaceX, both companies founded by Elon Musk. This 2008-model Roadster was previously used by Musk for commuting, and is the only consumer car sent into space.",284117433.9508926,176542334.0515001,0.2557774105715698,2458424.260115741,"['https://farm5.staticflickr.com/4615/40143096241_11128929df_b.jpg', 'https://farm5.staticflickr.com/4702/40110298232_91b32d0cc0_b.jpg', 'https://farm5.staticflickr.com/4676/40110297852_5e794b3258_b.jpg', 'https://farm5.staticflickr.com/4745/40110304192_6e3e9a7a1b_b.jpg']",1.077548672013938,1517949900,2018-02-06T20:45:00.000Z,1350,2976,317.0947062580902,210208794.83767068,130617649.05707829,Elon Musk's Tesla Roadster,43205,heliocentric,177.4866670676923,0.9859995594076232,557.0051826885502,174.9824058460616,71761.788,44590.693971347995,https://en.wikipedia.org/wiki/Elon_Musk%27s_Tesla_Roadster
1.663744142185473,"Elon Musk's Tesla Roadster is an electric sports car that served as the dummy payload for the February 2018 Falcon Heavy test flight and is now an artificial satellite of the Sun. Starman, a mannequin dressed in a spacesuit, occupies the driver's seat. The car and rocket are products of Tesla and SpaceX, both companies founded by Elon Musk. This 2008-model Roadster was previously used by Musk for commuting, and is the only consumer car sent into space.",284108133.86868083,176536555.25011617,0.2557774069624963,2458424.253368055,"['https://farm5.staticflickr.com/4615/40143096241_11128929df_b.jpg', 'https://farm5.staticflickr.com/4702/40110298232_91b32d0cc0_b.jpg', 'https://farm5.staticflickr.com/4676/40110297852_5e794b3258_b.jpg', 'https://farm5.staticflickr.com/4745/40110304192_6e3e9a7a1b_b.jpg']",1.077548665747351,1517949900,2018-02-06T20:45:00.000Z,1350,2976,317.0947062907146,210203200.42186663,130614172.84933569,Elon Musk's Tesla Roadster,43205,heliocentric,177.4866673302656,0.9859995671073648,557.0051851613334,174.97804427839742,71761.86,44590.73871006,https://en.wikipedia.org/wiki/Elon_Musk%27s_Tesla_Roadster
1.6637441424860615,"Elon Musk's Tesla Roadster is an electric sports car that served as the dummy payload for the February 2018 Falcon Heavy test flight and is now an artificial satellite of the Sun. Starman, a mannequin dressed in a spacesuit, occupies the driver's seat. The car and rocket are products of Tesla and SpaceX, both companies founded by Elon Musk. This 2008-model Roadster was previously used by Musk for commuting, and is the only consumer car sent into space.",284088543.4609412,176524382.3388685,0.2557773993600062,2458424.239155093,"['https://farm5.staticflickr.com/4615/40143096241_11128929df_b.jpg', 'https://farm5.staticflickr.com/4702/40110298232_91b32d0cc0_b.jpg', 'https://farm5.staticflickr.com/4676/40110297852_5e794b3258_b.jpg', 'https://farm5.staticflickr.com/4745/40110304192_6e3e9a7a1b_b.jpg']",1.0775486525460491,1517949900,2018-02-06T20:45:00.000Z,1350,2976,317.0947063594925,210191416.10458365,130606850.41632123,Elon Musk's Tesla Roadster,43205,heliocentric,177.48666788347322,0.985999583327083,557.0051903704584,174.9688573055304,71762.04000000001,44590.85055684001,https://en.wikipedia.org/wiki/Elon_Musk%27s_Tesla_Roadster
